开机激活,#genre#
上海东方财经,http://192.168.1.254:35455/itv/5000000007000010003.m3u8?cdn=bestzb
上海东方影视,http://192.168.1.254:35455/itv/5000000010000032212.m3u8?cdn=bestzb
上海都市,http://192.168.1.254:35455/itv/5000000010000018926.m3u8?cdn=bestzb
上海法治天地,http://192.168.1.254:35455/itv/2000000002000000014.m3u8?cdn=hnbblive
上海哈哈炫动,http://192.168.1.254:35455/itv/5000000011000031123.m3u8?cdn=bestzb
上海纪实人文-50-FPS,http://192.168.1.254:35455/itv/5000000004000010282.m3u8?cdn=bestzb
上海纪实人文-HEVC,http://192.168.1.254:35455/itv/1000000005000265021.m3u8?cdn=ystenlive
上海五星体育,http://192.168.1.254:35455/itv/5000000010000017540.m3u8?cdn=bestzb
上海新闻综合,http://192.168.1.254:35455/itv/5000000011000031110.m3u8?cdn=bestzb
四川卫视,http://192.168.1.254:35455/itv/5000000004000006119.m3u8?cdn=bestzb
云南卫视,http://192.168.1.254:35455/itv/5000000011000031120.m3u8?cdn=bestzb
浙江卫视-50-FPS,http://192.168.1.254:35455/itv/5000000004000007275.m3u8?cdn=bestzb
浙江卫视,http://192.168.1.254:35455/itv/1000000001000014260.m3u8?cdn=ystenlive
浙江卫视-HEVC,http://192.168.1.254:35455/itv/1000000005000265031.m3u8?cdn=ystenlive
重庆卫视,http://192.168.1.254:35455/itv/1000000001000001096.m3u8?cdn=ystenlive
重庆卫视-HEVC,http://192.168.1.254:35455/itv/1000000005000265017.m3u8?cdn=ystenlive
凤凰卫视香港,http://192.168.1.254:35455/tptv/HD-10000k-1080P-fhhongkong5s.m3u8
NewTV-精品综合,http://192.168.1.254:35455/itv/1000000004000019008.m3u8?cdn=ystenlive
NewTV-精品大剧,http://192.168.1.254:35455/itv/1000000004000013968.m3u8?cdn=ystenlive
NewTV-精品纪录,http://192.168.1.254:35455/itv/1000000004000013730.m3u8?cdn=ystenlive
NewTV-精品体育,http://192.168.1.254:35455/itv/1000000004000014634.m3u8?cdn=ystenlive
NewTV-精品萌宠,http://192.168.1.254:35455/itv/1000000006000032328.m3u8?cdn=ystenlive
NewTV-爱情喜剧,http://192.168.1.254:35455/itv/2000000003000000010.m3u8?cdn=hnbblive
NewTV-超级电视剧,http://192.168.1.254:35455/itv/1000000006000268003.m3u8?cdn=ystenlive
NewTV-超级电影,http://192.168.1.254:35455/itv/1000000003000012426.m3u8?cdn=ystenlive
NewTV-超级体育,http://192.168.1.254:35455/itv/1000000001000009601.m3u8?cdn=ystenlive
NewTV-超级综艺,http://192.168.1.254:35455/itv/1000000006000268002.m3u8?cdn=ystenlive
NewTV-潮妈辣婆,http://192.168.1.254:35455/itv/2000000003000000018.m3u8?cdn=hnbblive
NewTV-东北热剧,http://192.168.1.254:35455/itv/1000000005000266013.m3u8?cdn=ystenlive
NewTV-动作电影,http://192.168.1.254:35455/itv/1000000004000018653.m3u8?cdn=ystenlive
NewTV-古装剧场,http://192.168.1.254:35455/itv/2000000003000000024.m3u8?cdn=hnbblive
NewTV-欢乐剧场,http://192.168.1.254:35455/itv/1000000005000266012.m3u8?cdn=ystenlive
NewTV-家庭剧场,http://192.168.1.254:35455/itv/1000000004000008284.m3u8?cdn=ystenlive
NewTV-金牌综艺,http://192.168.1.254:35455/itv/1000000004000026167.m3u8?cdn=ystenlive
NewTV-惊悚悬疑,http://192.168.1.254:35455/itv/1000000004000024282.m3u8?cdn=ystenlive
NewTV-军旅剧场,http://192.168.1.254:35455/itv/2000000003000000014.m3u8?cdn=hnbblive
NewTV-军事评论,http://192.168.1.254:35455/itv/2000000003000000022.m3u8?cdn=hnbblive
NewTV-魅力潇湘,http://192.168.1.254:35455/itv/1000000001000006197.m3u8?cdn=ystenlive
NewTV-明星大片,http://192.168.1.254:35455/itv/2000000003000000016.m3u8?cdn=hnbblive
NewTV-农业致富,http://192.168.1.254:35455/itv/2000000003000000003.m3u8?cdn=hnbblive
NewTV-武博世界,http://192.168.1.254:35455/itv/2000000003000000007.m3u8?cdn=hnbblive
NewTV-炫舞未来,http://192.168.1.254:35455/itv/1000000001000000515.m3u8?cdn=ystenlive
NewTV-怡伴健康,http://192.168.1.254:35455/itv/1000000005000266011.m3u8?cdn=ystenlive
NewTV-中国功夫,http://192.168.1.254:35455/itv/2000000003000000009.m3u8?cdn=hnbblive
NewTV-黑莓电影,http://192.168.1.254:35455/itv/1000000004000019624.m3u8?cdn=ystenlive
NewTV-黑莓动画,http://192.168.1.254:35455/itv/1000000004000021734.m3u8?cdn=ystenlive
NewTV-哒啵电竞,http://192.168.1.254:35455/itv/1000000006000032327.m3u8?cdn=ystenlive
NewTV-哒啵赛事,http://192.168.1.254:35455/itv/1000000001000003775.m3u8?cdn=ystenlive
iHOT-爱电竞,http://192.168.1.254:35455/itv/6000000006000230630.m3u8?cdn=wasusyt
iHOT-爱谍战,http://192.168.1.254:35455/itv/6000000006000070630.m3u8?cdn=wasusyt
iHOT-爱动漫,http://192.168.1.254:35455/itv/6000000006000280630.m3u8?cdn=wasusyt
iHOT-爱都市,http://192.168.1.254:35455/itv/6000000006000080630.m3u8?cdn=wasusyt
iHOT-爱怀旧,http://192.168.1.254:35455/itv/6000000006000260630.m3u8?cdn=wasusyt
iHOT-爱经典,http://192.168.1.254:35455/itv/6000000006000060630.m3u8?cdn=wasusyt
iHOT-爱科幻,http://192.168.1.254:35455/itv/6000000006000020630.m3u8?cdn=wasusyt
iHOT-爱科学,http://192.168.1.254:35455/itv/6000000006000160630.m3u8?cdn=wasusyt
iHOT-爱浪漫,http://192.168.1.254:35455/itv/6000000006000040630.m3u8?cdn=wasusyt
iHOT-爱历史,http://192.168.1.254:35455/itv/6000000006000150630.m3u8?cdn=wasusyt
iHOT-爱旅行,http://192.168.1.254:35455/itv/6000000006000250630.m3u8?cdn=wasusyt
iHOT-爱奇谈,http://192.168.1.254:35455/itv/6000000006000270630.m3u8?cdn=wasusyt
iHOT-爱青春,http://192.168.1.254:35455/itv/6000000006000100630.m3u8?cdn=wasusyt
iHOT-爱赛车,http://192.168.1.254:35455/itv/6000000006000240630.m3u8?cdn=wasusyt
iHOT-爱体育,http://192.168.1.254:35455/itv/6000000006000290630.m3u8?cdn=wasusyt
iHOT-爱玩具,http://192.168.1.254:35455/itv/6000000006000220630.m3u8?cdn=wasusyt
iHOT-爱喜剧,http://192.168.1.254:35455/itv/6000000006000010630.m3u8?cdn=wasusyt
iHOT-爱悬疑,http://192.168.1.254:35455/itv/6000000006000050630.m3u8?cdn=wasusyt
iHOT-爱幼教,http://192.168.1.254:35455/itv/6000000006000180630.m3u8?cdn=wasusyt
iHOT-爱院线,http://192.168.1.254:35455/itv/6000000006000030630.m3u8?cdn=wasusyt
咪咕视频_8M1080_咪视通-1,http://192.168.1.254:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-2,http://192.168.1.254:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-3,http://192.168.1.254:35455/itv/3000000001000007218.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-4,http://192.168.1.254:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-5,http://192.168.1.254:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-6,http://192.168.1.254:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-7,http://192.168.1.254:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-8,http://192.168.1.254:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-9,http://192.168.1.254:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-10,http://192.168.1.254:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-11,http://192.168.1.254:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-12,http://192.168.1.254:35455/itv/3000000020000011518.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-13,http://192.168.1.254:35455/itv/3000000020000011519.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-14,http://192.168.1.254:35455/itv/3000000020000011520.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-15,http://192.168.1.254:35455/itv/3000000020000011521.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-16,http://192.168.1.254:35455/itv/3000000020000011522.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-17,http://192.168.1.254:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-18,http://192.168.1.254:35455/itv/3000000020000011524.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-19,http://192.168.1.254:35455/itv/3000000020000011525.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-20,http://192.168.1.254:35455/itv/3000000020000011528.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-21,http://192.168.1.254:35455/itv/3000000020000011529.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-22,http://192.168.1.254:35455/itv/3000000020000011530.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-23,http://192.168.1.254:35455/itv/3000000020000011531.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-24,http://192.168.1.254:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-25,http://192.168.1.254:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-26,http://192.168.1.254:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-27,http://192.168.1.254:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-28,http://192.168.1.254:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-29,http://192.168.1.254:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-30,http://192.168.1.254:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-31,http://192.168.1.254:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-32,http://192.168.1.254:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-33,http://192.168.1.254:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-34,http://192.168.1.254:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-35,http://192.168.1.254:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-36,http://192.168.1.254:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-37,http://192.168.1.254:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-38,http://192.168.1.254:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-39,http://192.168.1.254:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-40,http://192.168.1.254:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-41,http://192.168.1.254:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-42,http://192.168.1.254:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-43,http://192.168.1.254:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-44,http://192.168.1.254:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive
咪咕视频_8M1080_咪视通-45,http://192.168.1.254:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive
咪咕视频_8M1080_湖南bblive-1,http://192.168.1.254:35455/itv/2000000003000000060.m3u8?cdn=hnbblive
咪咕视频_8M1080_湖南bblive-2,http://192.168.1.254:35455/itv/2000000003000000061.m3u8?cdn=hnbblive
咪咕视频_8M1080_湖南bblive-3,http://192.168.1.254:35455/itv/2000000003000000062.m3u8?cdn=hnbblive
咪咕视频_8M1080_湖南bblive-4,http://192.168.1.254:35455/itv/2000000003000000063.m3u8?cdn=hnbblive
咪咕视频_8M1080_湖南bblive-5,http://192.168.1.254:35455/itv/2000000003000000064.m3u8?cdn=hnbblive
咪咕视频_8M1080_湖南bblive-6,http://192.168.1.254:35455/itv/2000000003000000065.m3u8?cdn=hnbblive
咪咕视频_8M1080_易视腾-1,http://192.168.1.254:35455/itv/1000000006000270001.m3u8?cdn=ystenlive
咪咕视频_8M1080_易视腾-2,http://192.168.1.254:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
咪咕视频_8M1080_易视腾-3,http://192.168.1.254:35455/itv/1000000006000270003.m3u8?cdn=ystenlive
咪咕视频_8M1080_易视腾-4,http://192.168.1.254:35455/itv/1000000006000270004.m3u8?cdn=ystenlive
咪咕视频_8M1080_易视腾-5,http://192.168.1.254:35455/itv/1000000006000270005.m3u8?cdn=ystenlive
咪咕视频_8M1080_易视腾-6,http://192.168.1.254:35455/itv/1000000006000270006.m3u8?cdn=ystenlive
本地歪歪,#genre#
24官频陪你一起看,http://192.168.1.254:35455/yy/1351186084
绝版电影 港片女鬼,http://192.168.1.254:35455/yy/1455988450
武林外传,http://192.168.1.254:35455/yy/1355652820
铁齿铜牙纪晓岚,http://192.168.1.254:35455/yy/1354143978
【狂飙2老默】首播,http://192.168.1.254:35455/yy/1354790484
喨剑,http://192.168.1.254:35455/yy/1355076627
德赢社-92综合 正在直,http://192.168.1.254:35455/yy/75536595
【经典抗战剧】,http://192.168.1.254:35455/yy/1354806550
【鹿鼎记】金庸经典,http://192.168.1.254:35455/yy/28265277
林正英-经典电影,http://192.168.1.254:35455/yy/34229877
举起手来-惊险抗日,http://192.168.1.254:35455/yy/1382736877
港片 喜剧 动作,http://192.168.1.254:35455/yy/1355480591
绝版电影 港片女鬼,http://192.168.1.254:35455/yy/1461579859
【周星驰】搞笑电影,http://192.168.1.254:35455/yy/38670875
晾剑 电视剧,http://192.168.1.254:35455/yy/1451866697
经典鬼片3000部,http://192.168.1.254:35455/yy/29460894
济公,http://192.168.1.254:35455/yy/1355265814
【新三国】萌儿陪看,http://192.168.1.254:35455/yy/29216766
【战狼3吴京】独播,http://192.168.1.254:35455/yy/37999586
隋唐英雄传,http://192.168.1.254:35455/yy/1352475619
康熙微服私访记,http://192.168.1.254:35455/yy/1352811698
纪晓岚,http://192.168.1.254:35455/yy/1352227227
雍正王朝,http://192.168.1.254:35455/yy/1356043620
纪晓岚,http://192.168.1.254:35455/yy/1382781415
林正英 僵尸 鬼片,http://192.168.1.254:35455/yy/1351505899
111,http://192.168.1.254:35455/yy/1382571192
弹幕天团 下饭神剧,http://192.168.1.254:35455/yy/23512910
【成龙经典】动作,http://192.168.1.254:35455/yy/34460526
火蓝刀锋,http://192.168.1.254:35455/yy/1382737892
鹊刀门,http://192.168.1.254:35455/yy/1355344777
少年包青天,http://192.168.1.254:35455/yy/1356043677
神雕侠侣,http://192.168.1.254:35455/yy/1351762426
神探狄仁杰,http://192.168.1.254:35455/yy/38338029
鹿鼎记-高清全集,http://192.168.1.254:35455/yy/1382704650
封神榜,http://192.168.1.254:35455/yy/1353426319
豪哥带我们发财,http://192.168.1.254:35455/yy/23402146
真实案件系列,http://192.168.1.254:35455/yy/1382671124
经典港片动作搞笑,http://192.168.1.254:35455/yy/1459869766
李连杰功夫 经典武侠,http://192.168.1.254:35455/yy/74613175
狄仁杰,http://192.168.1.254:35455/yy/1351755386
【战狼4】吴京老师,http://192.168.1.254:35455/yy/1354784284
燕双鹰,http://192.168.1.254:35455/yy/1354143942
狂飙,http://192.168.1.254:35455/yy/1382754187
狄仁杰等你哦,http://192.168.1.254:35455/yy/1457579747
火凤凰之战狼七,http://192.168.1.254:35455/yy/1463088777
赌神 港片 喜剧,http://192.168.1.254:35455/yy/1355112116
打狗棍  4K超清,http://192.168.1.254:35455/yy/39736069
水浒传,http://192.168.1.254:35455/yy/1353873252
83射雕英雄传,http://192.168.1.254:35455/yy/1354210357
绝版鬼片,http://192.168.1.254:35455/yy/1460889796
雪中悍刀行,http://192.168.1.254:35455/yy/1462996362
倚天屠龙记 超清,http://192.168.1.254:35455/yy/1354755003
神探狄仁杰1,http://192.168.1.254:35455/yy/1382851575
天龙八部,http://192.168.1.254:35455/yy/1351814644
小宝 天龙 神雕金庸,http://192.168.1.254:35455/yy/1356043609
【经典港片】佟瑶,http://192.168.1.254:35455/yy/23531261
新白娘子传奇,http://192.168.1.254:35455/yy/1354490667
梦梦古装武侠剧,http://192.168.1.254:35455/yy/1382881708
封神英雄榜,http://192.168.1.254:35455/yy/1508358696
狂飙,http://192.168.1.254:35455/yy/1355142167
赵本山《超清版》,http://192.168.1.254:35455/yy/1382683959
电影 古惑仔全集,http://192.168.1.254:35455/yy/1354507447
雯子：港剧TVB,http://192.168.1.254:35455/yy/1456829119
国漫动漫,http://192.168.1.254:35455/yy/1354768828
喨剑电视剧,http://192.168.1.254:35455/yy/1453810838
超喜剧地下交通站男神贾贵,http://192.168.1.254:35455/yy/1353428972
【动漫】精彩国漫,http://192.168.1.254:35455/yy/28796627
进来 陪你看动漫,http://192.168.1.254:35455/yy/1352866135
赵本山《蓝光版》,http://192.168.1.254:35455/yy/32160832
我的兄弟叫顺溜,http://192.168.1.254:35455/yy/1459331991
鬼经典老片,http://192.168.1.254:35455/yy/1463783198
【战狼3吴京】首播,http://192.168.1.254:35455/yy/1456668939
动漫,http://192.168.1.254:35455/yy/26664495
少年包青天1~3蓝光版,http://192.168.1.254:35455/yy/38498680
宰相刘罗锅,http://192.168.1.254:35455/yy/1353892468
少年包青天,http://192.168.1.254:35455/yy/1382651363
武林外传,http://192.168.1.254:35455/yy/1454629602
神医喜来乐,http://192.168.1.254:35455/yy/1382714119
好先生,http://192.168.1.254:35455/yy/79382500
111,http://192.168.1.254:35455/yy/1346966327
大家车言论,http://192.168.1.254:35455/yy/1382570702
丫头动漫 斗罗斗破,http://192.168.1.254:35455/yy/1458722520
古灵精探,http://192.168.1.254:35455/yy/1354932707
知否知否应是绿肥红瘦,http://192.168.1.254:35455/yy/21881901
精彩动漫,http://192.168.1.254:35455/yy/1420843376
【盗暮笔记】24h,http://192.168.1.254:35455/yy/1382702247
我和僵尸有个约会,http://192.168.1.254:35455/yy/1354143966
寻秦记-穿越剧经典,http://192.168.1.254:35455/yy/1382749900
欢乐集结号-每天笑不停,http://192.168.1.254:35455/yy/1382741642
8090年的热血与回忆,http://192.168.1.254:35455/yy/1356243352
24h 我爱我家 纯音频,http://192.168.1.254:35455/yy/1356212303
鹿鼎记-周星驰版,http://192.168.1.254:35455/yy/1354658049
星爷经典-百看不厌,http://192.168.1.254:35455/yy/1382736808
血色浪漫,http://192.168.1.254:35455/yy/1354926676
大话西游至尊宝,http://192.168.1.254:35455/yy/1382851590
宋小宝小品合集,http://192.168.1.254:35455/yy/1354931577
九品芝麻官包龙星,http://192.168.1.254:35455/yy/1354930968
经典鬼片,http://192.168.1.254:35455/yy/1508828185
正阳门下,http://192.168.1.254:35455/yy/1382851588
【神雕侠侣】金庸经典,http://192.168.1.254:35455/yy/1382704651
情满四合院-小人物的悲欢离合,http://192.168.1.254:35455/yy/1382851601
国内侦探电影大全,http://192.168.1.254:35455/yy/1354936134
靓剑,http://192.168.1.254:35455/yy/1356043643
正阳门下,http://192.168.1.254:35455/yy/1354931580
笑傲江湖,http://192.168.1.254:35455/yy/1354930909
绝版鬼片港片贼好看,http://192.168.1.254:35455/yy/1454732419
单挑荒野第一季,http://192.168.1.254:35455/yy/1354933535
二号交通站,http://192.168.1.254:35455/yy/1382735582
三国演义94年经典版,http://192.168.1.254:35455/yy/1354936241
炊事班的故事II,http://192.168.1.254:35455/yy/1382736885
搞笑经典电影,http://192.168.1.254:35455/yy/1351537467
情满四合院,http://192.168.1.254:35455/yy/1382851524
超精彩武打场景,http://192.168.1.254:35455/yy/1354936131
大进军全集：红色系列电影,http://192.168.1.254:35455/yy/1382745083
燕双鹰,http://192.168.1.254:35455/yy/1352227153
动漫,http://192.168.1.254:35455/yy/1354143938
鬼片、港片3000部,http://192.168.1.254:35455/yy/1335509613
破案港剧,http://192.168.1.254:35455/yy/1350670730
父母爱情,http://192.168.1.254:35455/yy/1382851594
小鱼影视,http://192.168.1.254:35455/yy/1354076248
倚天屠龙记,http://192.168.1.254:35455/yy/1449856066
笑傲江湖 4K超清,http://192.168.1.254:35455/yy/1354282410
家花与野花,http://192.168.1.254:35455/yy/1354420982
二龙湖浩哥【经典搞笑】,http://192.168.1.254:35455/yy/28205255
动漫,http://192.168.1.254:35455/yy/1354768831
古惑仔,http://192.168.1.254:35455/yy/1458015189
24H地下交通站全,http://192.168.1.254:35455/yy/37880083
雪中悍刀行,http://192.168.1.254:35455/yy/1382660835
【靓剑】超清版,http://192.168.1.254:35455/yy/30668277
恐怖诡异墓穴,http://192.168.1.254:35455/yy/1382748585
五号特工组,http://192.168.1.254:35455/yy/1414967772
少年包青天第三部,http://192.168.1.254:35455/yy/1382736814
开炮！开炮！开炮！,http://192.168.1.254:35455/yy/1507704566
港片鬼片老电影,http://192.168.1.254:35455/yy/1355269576
恐怖电影,http://192.168.1.254:35455/yy/24066336
布丁-玄幻电影正在直播,http://192.168.1.254:35455/yy/1455460998
港片电影,http://192.168.1.254:35455/yy/1459801818
燕双鹰专场,http://192.168.1.254:35455/yy/23026835
24【动漫】正在直播,http://192.168.1.254:35455/yy/1350984033
【电影】顶级动作电影,http://192.168.1.254:35455/yy/24923327
老妖恐鬼片,http://192.168.1.254:35455/yy/1354952229
【新三国】蓝光版,http://192.168.1.254:35455/yy/1382705738
疯狂动漫 正在直播,http://192.168.1.254:35455/yy/1353937086
距离你500米,http://192.168.1.254:35455/yy/1354923611
【港台】鬼片 惊悚 喜剧,http://192.168.1.254:35455/yy/1351030377
进来 陪你看电视,http://192.168.1.254:35455/yy/1353518742
【港片】赌片 动作,http://192.168.1.254:35455/yy/24921161
天龙神雕经典回忆,http://192.168.1.254:35455/yy/68260522
玄幻修仙,http://192.168.1.254:35455/yy/1459714870
海派甜心,http://192.168.1.254:35455/yy/1355260662
破案剧,http://192.168.1.254:35455/yy/1356158015
【案发现场】1-4部全集,http://192.168.1.254:35455/yy/33567888
国漫 一起看正在直播,http://192.168.1.254:35455/yy/1351417866
《石敢当》六耳猕猴,http://192.168.1.254:35455/yy/1394156613
西游记后传 蓝光,http://192.168.1.254:35455/yy/1353392400
鬼片 港片电影,http://192.168.1.254:35455/yy/1455891197
周星驰喜剧武侠恐怖好看,http://192.168.1.254:35455/yy/29945997
父母的爱情,http://192.168.1.254:35455/yy/1382768483
《武林外传》武侠,http://192.168.1.254:35455/yy/1394000563
鉴证实录,http://192.168.1.254:35455/yy/1356341389
【新三国】吕布,http://192.168.1.254:35455/yy/1382851459
少年包青天,http://192.168.1.254:35455/yy/1382701828
